"","Country","Year","Wealth_Gini","Wealth_Share_bottom50","Wealth_Share_top10","Wealth_Share_top1","IncomePost_Gini","IncomePre_Gini","IncomeDispPost_Share_bottom50","IncomeDispPost_Share_top10","IncomeDispPost_Share_top1"
"573","LTU",2021,0.764644285494143,0.0363,0.6225,0.286,0.62523785331258,0.617262002269889,0.0359,0.4633,0.1302
"574","LUX",1995,0.754572975972991,0.0386,0.6114,0.2504,0.316459615726524,0.488141314250527,0.2647,0.2909,0.0812
"575","LUX",1996,0.755330244537657,0.0384,0.6126,0.2516,0.348290119129697,0.495906822136582,0.2595,0.3017,0.0842
"576","LUX",1997,0.757633266674372,0.038,0.6162,0.2551,0.350709380375605,0.501552982456175,0.2591,0.2959,0.0907
"577","LUX",1998,0.760659637411784,0.0373,0.6209,0.2598,0.391418086098078,0.524395095660594,0.2362,0.3349,0.1069
"578","LUX",1999,0.759727538101377,0.0375,0.6195,0.2583,0.359219543623286,0.516274623585261,0.2458,0.3228,0.1039
"579","LUX",2000,0.760905405035032,0.0373,0.6213,0.2601,0.347886760381208,0.525928365404511,0.2406,0.3279,0.1135
"580","LUX",2001,0.760132318898439,0.0374,0.6201,0.259,0.341584220307496,0.516934573459963,0.2432,0.3232,0.1036
"581","LUX",2002,0.757244384378765,0.0381,0.6156,0.2545,0.3223367554231,0.500241859074634,0.2565,0.2938,0.0787
"582","LUX",2003,0.757509345217411,0.038,0.6161,0.2549,0.331320441809463,0.474834242116117,0.2575,0.2921,0.0803
"583","LUX",2004,0.763419474497873,0.0367,0.6252,0.264,0.400110568333073,0.515033064074288,0.2451,0.3357,0.1264
"584","LUX",2005,0.765530516377929,0.0363,0.6284,0.2672,0.389289293127668,0.518210862931141,0.2274,0.3537,0.1307
"585","LUX",2006,0.759389431939081,0.0376,0.619,0.2578,0.356027151058711,0.490731239195199,0.2421,0.3167,0.0978
"586","LUX",2007,0.764446727663511,0.0365,0.6267,0.2655,0.37912613498181,0.515638887174134,0.2276,0.3586,0.139
"587","LUX",2008,0.76133769583878,0.0372,0.622,0.2608,0.374474059561962,0.506180661577517,0.2304,0.3419,0.1286
"588","LUX",2009,0.756428646795129,0.0382,0.6144,0.2533,0.334690807813313,0.475131975271601,0.2505,0.2997,0.0924
"589","LUX",2010,0.755086764784686,0.0385,0.6122,0.2512,0.323575232926936,0.46896927016472,0.2546,0.2878,0.08
"590","LUX",2011,0.766179294154075,0.0335,0.6232,0.271,0.328324467688997,0.467155011229572,0.255,0.279,0.0754
"591","LUX",2012,0.781818760239538,0.0258,0.6367,0.2862,0.375144846155209,0.494184479459563,0.2308,0.3314,0.122
"592","LUX",2013,0.781649578184357,0.0277,0.6412,0.2968,0.346520107651983,0.473829746717556,0.2448,0.2957,0.0875
"593","LUX",2014,0.786896126218899,0.0261,0.6479,0.3073,0.369000574903453,0.472526848934649,0.2352,0.3151,0.1055
"594","LUX",2015,0.773784629327665,0.031,0.6329,0.3039,0.348641419753043,0.449640874130328,0.242,0.2774,0.0638
"595","LUX",2016,0.759815900680024,0.036,0.6158,0.297,0.351054033813956,0.466738260964988,0.2374,0.2801,0.068
"596","LUX",2017,0.756537340875553,0.0365,0.6086,0.2982,0.371895073692011,0.485931453412995,0.2267,0.3015,0.0779
"597","LUX",2018,0.746081725870056,0.0394,0.5929,0.2873,0.382163049663942,0.477791066820061,0.2195,0.3087,0.0784
"598","LUX",2019,0.74138882948381,0.0403,0.5854,0.279,0.378024893159836,0.45959123768402,0.2189,0.2941,0.0725
"599","LUX",2020,0.741397427414938,0.0403,0.5854,0.279,0.3662436499101,0.469411972019856,0.2226,0.3065,0.0884
"600","LUX",2021,0.741406025553715,0.0403,0.5855,0.2791,0.338157410644918,0.442755835847929,0.2236,0.304,0.0859
"601","LVA",1995,0.788006054456979,0.0264,0.6446,0.2531,0.388294751755501,0.460686779649453,0.2239,0.3054,0.0816
"602","LVA",1996,0.791182629590779,0.0258,0.6497,0.2579,0.422410896959031,0.483138482846286,0.204,0.3234,0.0882
"603","LVA",1997,0.791625764935795,0.0257,0.6504,0.2586,0.423580163381482,0.487676282541591,0.2035,0.3208,0.083
"604","LVA",1998,0.79284714061003,0.0254,0.6523,0.2604,0.434837005593272,0.495259429594592,0.1964,0.3335,0.0888
"605","LVA",1999,0.79280272989619,0.0254,0.6523,0.2604,0.426849509689296,0.496529618977012,0.2011,0.324,0.082
"606","LVA",2000,0.792873819298279,0.0254,0.6524,0.2605,0.439897311991658,0.495392008877202,0.1962,0.3365,0.0879
"607","LVA",2001,0.791974440977313,0.0256,0.651,0.2591,0.439114726897425,0.493346999120914,0.1959,0.3354,0.0858
"608","LVA",2002,0.794190062116474,0.0251,0.6544,0.2624,0.445918444858263,0.505350679371027,0.1921,0.3476,0.0925
"609","LVA",2003,0.794991225577125,0.025,0.6557,0.2636,0.472552244261156,0.510869918031723,0.1776,0.3579,0.1007
"610","LVA",2004,0.795998841569974,0.0247,0.6572,0.2651,0.438210157982519,0.510427769164114,0.1972,0.3529,0.0968
"611","LVA",2005,0.797659919689382,0.0244,0.6597,0.2676,0.45751657002506,0.528155396826365,0.186,0.3665,0.105
"612","LVA",2006,0.791651100535999,0.0257,0.6504,0.2586,0.427875813712833,0.497581754650652,0.1963,0.33,0.0837
"613","LVA",2007,0.795928426912276,0.0248,0.6571,0.265,0.450906088045613,0.529507898552671,0.181,0.3507,0.0907
"614","LVA",2008,0.794942843638941,0.025,0.6556,0.2636,0.436812772925497,0.517300461917293,0.1927,0.3399,0.0908
"615","LVA",2009,0.795440834503022,0.0249,0.6564,0.2643,0.444684099235211,0.500748878006968,0.1988,0.3555,0.1044
"616","LVA",2010,0.792450457294176,0.0255,0.6517,0.2598,0.421976502576967,0.473217290747916,0.2109,0.3361,0.0866
"617","LVA",2011,0.794030952547343,0.0252,0.6542,0.2622,0.423436771243194,0.456974913503901,0.2073,0.3449,0.0939
"618","LVA",2012,0.794933149793479,0.025,0.6556,0.2636,0.426076018486032,0.452445067005602,0.206,0.3453,0.0995
"619","LVA",2013,0.795049433797926,0.025,0.6557,0.2637,0.430016831470342,0.465341070924396,0.2027,0.3493,0.1041
"620","LVA",2014,0.793250461943975,0.0253,0.653,0.261,0.421496985187268,0.457400353083841,0.2053,0.3401,0.0922
"621","LVA",2015,0.774128326247947,0.0355,0.6426,0.2787,0.409338542503456,0.475727312307035,0.2107,0.3254,0.0834
"622","LVA",2016,0.75340106352472,0.0455,0.6251,0.2841,0.398565210153139,0.461749288073921,0.2155,0.308,0.0688
"623","LVA",2017,0.735118141612503,0.0549,0.6098,0.2896,0.414358855999744,0.482270296878427,0.2067,0.3285,0.083
"624","LVA",2018,0.733898417025856,0.0551,0.6079,0.2875,0.407904537206801,0.481780212715227,0.2091,0.3201,0.083
"625","LVA",2019,0.733438202093154,0.0552,0.6071,0.2867,0.411342139989316,0.483651560372197,0.2066,0.3252,0.086
"626","LVA",2020,0.733447516263524,0.0552,0.6071,0.2867,0.393471605071423,0.475609324680873,0.2248,0.3066,0.075
"627","LVA",2021,0.733456846589604,0.0552,0.6072,0.2867,0.391827974408335,0.476616166175733,0.2234,0.3082,0.0761
"628","MDA",1995,0.723146791270622,0.0472,0.5619,0.2248,0.441015578766689,0.504201670605795,0.184,0.3284,0.0821
"629","MDA",1996,0.723278179206019,0.0472,0.5622,0.2249,0.459257926122134,0.513973118574253,0.1698,0.3433,0.0871
"630","MDA",1997,0.723943181829199,0.047,0.563,0.2257,0.474971243759558,0.524639479333334,0.1587,0.3564,0.091
"631","MDA",1998,0.724745904330931,0.0469,0.565,0.2274,0.454193924232855,0.510611038737975,0.1702,0.3327,0.0781
"632","MDA",1999,0.724300760227123,0.0471,0.5639,0.2264,0.448112070790137,0.506441485362668,0.1737,0.3287,0.076
"633","MDA",2000,0.724064896408535,0.047,0.5632,0.2259,0.446476818271453,0.50377475895597,0.1763,0.3272,0.0764
"634","MDA",2001,0.724876541950252,0.0468,0.5648,0.2272,0.448019531950877,0.505425279166106,0.1753,0.3302,0.076
"635","MDA",2002,0.724135280417627,0.047,0.5634,0.226,0.443243912232237,0.505274949935558,0.1773,0.3264,0.0756
"636","MDA",2003,0.724923567314946,0.0468,0.5649,0.2271,0.447671895202891,0.509542083460506,0.1748,0.3322,0.0811
"637","MDA",2004,0.723943181829199,0.047,0.563,0.2257,0.440356187421469,0.505250873438676,0.1809,0.3262,0.0771
"638","MDA",2005,0.725384797638384,0.0467,0.5657,0.228,0.441218508654791,0.510400219750176,0.1783,0.3302,0.08
"639","MDA",2006,0.724923567314946,0.0468,0.5649,0.2271,0.440826713236422,0.512315219166696,0.1782,0.3289,0.0803
"640","MDA",2007,0.724633019892352,0.047,0.5649,0.2274,0.440440001622813,0.512716933184377,0.1805,0.3289,0.0804
"641","MDA",2008,0.725384797638384,0.0467,0.5657,0.228,0.443063143262199,0.51609875171096,0.1788,0.3332,0.0879
"642","MDA",2009,0.725043316584248,0.0468,0.5653,0.2276,0.44263199796049,0.516200703041346,0.1798,0.3369,0.0911
"643","MDA",2010,0.723373161483138,0.0472,0.5624,0.2251,0.437976840905339,0.507072933200146,0.182,0.3302,0.0869
"644","MDA",2011,0.723146791270622,0.0472,0.5619,0.2248,0.438901837287497,0.503284576532231,0.1826,0.3313,0.0924
"645","MDA",2012,0.723270850469547,0.0472,0.5621,0.2249,0.441472643319679,0.497864865070845,0.1805,0.3297,0.0923
"646","MDA",2013,0.722826640712597,0.0472,0.5614,0.2242,0.437538297575237,0.494739480703345,0.1816,0.3252,0.087
"647","MDA",2014,0.723100323324346,0.0472,0.5618,0.2246,0.440196049711908,0.490347365900391,0.18,0.3252,0.0892
"648","MDA",2015,0.723146791270622,0.0472,0.5619,0.2248,0.445413225445366,0.493238277923172,0.1776,0.3309,0.0937
"649","MDA",2016,0.722414588936658,0.0472,0.5607,0.2236,0.418280028344601,0.461276830320573,0.1811,0.3261,0.0915
"650","MDA",2017,0.722768146553577,0.0472,0.5613,0.2241,0.420188371496918,0.464454192394644,0.1825,0.3235,0.0907
"651","MDA",2018,0.723943181829199,0.047,0.563,0.2257,0.419157684520274,0.464816265880762,0.1828,0.3262,0.0918
"652","MDA",2019,0.723597276524842,0.0471,0.5626,0.2253,0.422646111193631,0.459946094346835,0.182,0.3293,0.0948
"653","MDA",2020,0.723624411235633,0.0471,0.5627,0.2254,0.421168666513131,0.461862400353923,0.1823,0.3288,0.0943
"654","MDA",2021,0.723651320718815,0.0471,0.5627,0.2254,0.422121362237308,0.465091980330675,0.1822,0.3289,0.0943
"655","MNE",1995,0.719438986366015,0.0479,0.5559,0.2194,0.345871472907071,0.431404080276144,0.2483,0.2684,0.0639
"656","MNE",1996,0.719577875678027,0.0479,0.5561,0.2196,0.345994338322853,0.432921888895546,0.2489,0.2683,0.0627
"657","MNE",1997,0.720016285872234,0.0478,0.5566,0.22,0.345906012101723,0.435078930283698,0.2493,0.2686,0.0619
"658","MNE",1998,0.720280466228147,0.0478,0.5572,0.2205,0.345075931005665,0.434346246470742,0.2501,0.2728,0.0646
"659","MNE",1999,0.720588111458511,0.0477,0.5576,0.2208,0.32386204802652,0.416942595674245,0.263,0.2544,0.0532
"660","MNE",2000,0.721116277181096,0.0474,0.5581,0.2212,0.386546181428921,0.475331512848637,0.2244,0.3123,0.0815
"661","MNE",2001,0.721360307533331,0.0474,0.5586,0.2218,0.346026524878098,0.441633926727011,0.2512,0.2817,0.0728
"662","MNE",2002,0.721872526245605,0.0474,0.5598,0.2228,0.357776522588075,0.450063639575962,0.2413,0.2869,0.0746
"663","MNE",2003,0.722768146553577,0.0472,0.5613,0.2241,0.373207015575893,0.459373216159513,0.2296,0.2965,0.0773
"664","MNE",2004,0.723047967897841,0.0472,0.5617,0.2245,0.384545521963823,0.464581844852136,0.22,0.3009,0.075
"665","MNE",2005,0.724428050999535,0.047,0.5641,0.2265,0.403442085308173,0.471993228476825,0.2048,0.3088,0.0732
"666","MNE",2006,0.722826640712597,0.0472,0.5614,0.2242,0.407005656314221,0.483395470719651,0.2013,0.3079,0.0742
"667","MNE",2007,0.72311916246845,0.0472,0.5618,0.2247,0.410108558880462,0.479220508122104,0.1981,0.3097,0.074
"668","MNE",2008,0.723373161483138,0.0472,0.5624,0.2251,0.414589991347592,0.490173353072327,0.1939,0.3137,0.0731
"669","MNE",2009,0.72397194421022,0.0471,0.5633,0.226,0.418975781605668,0.493746370592772,0.1891,0.3173,0.0765
"670","MNE",2010,0.72397194421022,0.0471,0.5633,0.226,0.424202578659448,0.499623198661826,0.1847,0.3224,0.0781
"671","MNE",2011,0.724991323638875,0.0468,0.5652,0.2276,0.431710602854617,0.507779699501516,0.1802,0.3274,0.0795
"672","MNE",2012,0.726025416268271,0.0467,0.5667,0.229,0.433257781028058,0.513887117904265,0.178,0.3268,0.0789
"673","MNE",2013,0.724428050999535,0.047,0.5641,0.2265,0.426996942259805,0.505191609751705,0.1839,0.3222,0.0732
"674","MNE",2014,0.723597276524842,0.0471,0.5626,0.2253,0.422692243967132,0.502009026665274,0.1861,0.3154,0.0723
"675","MNE",2015,0.726778698087415,0.0466,0.5685,0.2307,0.410470323782632,0.52110347542331,0.1706,0.3345,0.085
"676","MNE",2016,0.726805989135329,0.0466,0.5685,0.2308,0.402521227493427,0.487501196265438,0.1809,0.3318,0.0843
"677","MNE",2017,0.72691593054401,0.0466,0.5687,0.231,0.38669784382714,0.460326930457558,0.189,0.3113,0.0664
"678","MNE",2018,0.726968704571178,0.0466,0.5688,0.2311,0.385705248193769,0.465531850131597,0.1866,0.3099,0.0648
"679","MNE",2019,0.726992992310741,0.0466,0.5688,0.2311,0.382883420668068,0.462188425477697,0.1872,0.3076,0.0623
"680","MNE",2020,0.726992992310741,0.0466,0.5688,0.2311,0.37803096762093,0.458989993281339,0.1869,0.307,0.0614
"681","MNE",2021,0.726992992310741,0.0466,0.5688,0.2311,0.379818283786619,0.462012851244788,0.187,0.3072,0.0618
"682","MKD",1995,0.720127244599823,0.0478,0.5568,0.2201,0.386312383606702,0.469956579880476,0.2105,0.2747,0.0676
"683","MKD",1996,0.720588111458511,0.0477,0.5576,0.2208,0.450695366228937,0.520647113281742,0.1694,0.3277,0.0885
"684","MKD",1997,0.720293426440904,0.0478,0.5572,0.2205,0.406986170915907,0.488272103764768,0.2054,0.3089,0.0831
"685","MKD",1998,0.720588111458511,0.0477,0.5576,0.2208,0.391231006804617,0.476069675856154,0.2041,0.2747,0.0641
"686","MKD",1999,0.720428465603959,0.0477,0.5573,0.2206,0.388083127469826,0.473102788653152,0.2034,0.27,0.06
"687","MKD",2000,0.720127244599823,0.0478,0.5568,0.2201,0.376315015905911,0.458355327360387,0.208,0.2602,0.0614
"688","MKD",2001,0.720614357982754,0.0477,0.5576,0.2209,0.390518754320208,0.472398006917871,0.2029,0.2758,0.0731
"689","MKD",2002,0.720049273832402,0.0478,0.5566,0.22,0.382643979302745,0.465699452455191,0.2041,0.2607,0.0584
"690","MKD",2003,0.720238231154298,0.0478,0.5572,0.2203,0.391731705382304,0.470553552825882,0.1998,0.2717,0.0619
"691","MKD",2004,0.720428465603959,0.0477,0.5573,0.2206,0.395834058911317,0.467872050952694,0.1966,0.2741,0.0599
"692","MKD",2005,0.720775516304428,0.0476,0.5578,0.221,0.404006652011675,0.468908438717229,0.1907,0.2793,0.059
"693","MKD",2006,0.721303612699529,0.0474,0.5584,0.2215,0.399391839400575,0.471174584769009,0.1955,0.2805,0.0575
"694","MKD",2007,0.721303612699529,0.0474,0.5584,0.2215,0.402670681560498,0.472838136216577,0.1934,0.2837,0.0574
"695","MKD",2008,0.721875333989615,0.0474,0.5597,0.2228,0.406368382792075,0.485139612213811,0.1929,0.2934,0.0604
"696","MKD",2009,0.722414588936658,0.0472,0.5607,0.2236,0.406252966814188,0.485881503694019,0.1936,0.298,0.0613
"697","MKD",2010,0.722799419753684,0.0472,0.5614,0.2241,0.406560780191797,0.487810543262717,0.1952,0.3038,0.0646
"698","MKD",2011,0.722908022365118,0.0472,0.5616,0.2244,0.402857272988401,0.489047833858577,0.1985,0.3023,0.0618
"699","MKD",2012,0.722442325813489,0.0472,0.5607,0.2237,0.391638283980226,0.493124477672277,0.2147,0.2902,0.0609
"700","MKD",2013,0.721669092397846,0.0473,0.5591,0.2221,0.375105157470037,0.483782583221595,0.221,0.283,0.0628
"701","MKD",2014,0.721376025439866,0.0474,0.5585,0.2218,0.364062237669797,0.470893384501698,0.236,0.2728,0.0578
"702","MKD",2015,0.721360307533331,0.0474,0.5586,0.2218,0.365950176968235,0.451875874973137,0.2362,0.2733,0.0621
"703","MKD",2016,0.721023144554778,0.0475,0.5581,0.2212,0.357814481318671,0.442300027836769,0.2414,0.2647,0.0588
"704","MKD",2017,0.720802131707018,0.0476,0.5579,0.2211,0.356973132459945,0.440614100328308,0.2446,0.2653,0.0644
"705","MKD",2018,0.720802131707018,0.0476,0.5579,0.2211,0.340568916369826,0.443689618231993,0.2521,0.2517,0.0522
"706","MKD",2019,0.720972348921322,0.0475,0.558,0.2212,0.335196945021078,0.440132799965259,0.2532,0.2486,0.0491
"707","MKD",2020,0.720972348921322,0.0475,0.558,0.2212,0.331325909992595,0.436800622911285,0.2532,0.2475,0.0481
"708","MKD",2021,0.720995258518968,0.0475,0.558,0.2211,0.333069469249983,0.439974485353415,0.2532,0.248,0.0485
"709","MLT",2006,0.582940296345569,0.123,0.4414,0.1497,0.315995664308799,0.411041024940371,0.2628,0.2535,0.0523
"710","MLT",2007,0.583168368800017,0.1229,0.4418,0.15,0.325473837692797,0.418764021550542,0.2587,0.2537,0.0515
"711","MLT",2008,0.583389150701763,0.1229,0.4422,0.1504,0.322291847283572,0.417501373001957,0.2635,0.2665,0.0585
"712","MLT",2009,0.583943631446587,0.1228,0.4431,0.1512,0.340128588830061,0.431510807376719,0.2529,0.2802,0.0684
"713","MLT",2010,0.58334686185465,0.1229,0.4421,0.1503,0.334068382978705,0.426773269625617,0.2548,0.2694,0.0649
"714","MLT",2011,0.585597635175844,0.1222,0.4448,0.1574,0.3386778055617,0.43803495276682,0.2543,0.2828,0.0779
"715","MLT",2012,0.593490077305404,0.1189,0.4523,0.1679,0.344510376387325,0.447499328388904,0.2497,0.291,0.0825
"716","MLT",2013,0.59682449901419,0.1177,0.4556,0.1727,0.341731337882192,0.450874384587999,0.251,0.292,0.0812
"717","MLT",2014,0.60353436927501,0.1161,0.4657,0.1855,0.349490306528757,0.453049188286926,0.2466,0.2975,0.0831
"718","MLT",2015,0.613703704296867,0.1139,0.4832,0.1907,0.360970425409866,0.462552458675521,0.2407,0.3031,0.0836
"719","MLT",2016,0.634317174872361,0.1063,0.5113,0.203,0.351219829675928,0.45835536904175,0.247,0.2945,0.0782
"720","MLT",2017,0.653632604564314,0.0988,0.5383,0.2128,0.356007374023703,0.460951429654351,0.2416,0.3026,0.0861
"721","MLT",2018,0.651456359158021,0.0992,0.5347,0.2097,0.349715581449044,0.456185273274498,0.2429,0.2991,0.0754
"722","MLT",2019,0.654501741620333,0.0986,0.5397,0.2141,0.364049000988834,0.465433925873141,0.2367,0.3079,0.083
"723","MLT",2020,0.65450890330859,0.0986,0.5397,0.2141,0.353506573768922,0.460795244213651,0.2384,0.3046,0.08
"724","MLT",2021,0.654516064458773,0.0986,0.5397,0.2141,0.358943810114329,0.464795946047669,0.238,0.3056,0.0811
"725","NLD",1980,0.738115510710699,0.0398,0.5916,0.2493,0.296276731932408,0.387671790630935,0.3027,0.2315,0.0504
"726","NLD",1982,0.726162753267332,0.0464,0.5818,0.2462,0.279280400340025,0.392407436065053,0.3024,0.2315,0.0498
"727","NLD",1984,0.724917702932771,0.0477,0.5819,0.2491,0.306305517336862,0.402362649745134,0.2906,0.2352,0.0499
"728","NLD",1986,0.722097989376749,0.0505,0.582,0.2557,0.308017205180367,0.402909944638414,0.2922,0.2376,0.0503
"729","NLD",1988,0.72306375104867,0.0513,0.5853,0.2636,0.287007873585704,0.399140203130138,0.297,0.233,0.0502
"730","NLD",1989,0.725626761830199,0.0507,0.589,0.2695,0.309046250513641,0.400527511639035,0.2963,0.2312,0.0473
"731","NLD",1990,0.727856255642195,0.0506,0.5929,0.2765,0.310168692391685,0.395192299499013,0.2928,0.232,0.0483
"732","NLD",1991,0.728294168912697,0.0509,0.5944,0.2801,0.297459632928058,0.389936187592506,0.2912,0.2325,0.0488
"733","NLD",1992,0.731037782626032,0.0504,0.5984,0.2865,0.302665154624286,0.389291316897729,0.2941,0.2331,0.0496
"734","NLD",1993,0.729105156997463,0.0514,0.5969,0.2849,0.304070783478853,0.394160270027417,0.2919,0.2288,0.0468
"735","NLD",1994,0.714532062610786,0.0539,0.5765,0.2459,0.319426731190192,0.403456857083655,0.2918,0.2313,0.047
"736","NLD",1995,0.735526577223439,0.0457,0.5909,0.2418,0.332012310193904,0.412132701298119,0.2903,0.2341,0.049
"737","NLD",1996,0.725372337773194,0.0488,0.578,0.2522,0.330580564867773,0.418219313668982,0.2919,0.2344,0.0501
"738","NLD",1997,0.726776982189946,0.0485,0.5797,0.245,0.324370074809174,0.41780130576384,0.2955,0.2321,0.0497
"739","NLD",1998,0.737498712679468,0.0389,0.5795,0.2563,0.290755677648651,0.409627991425821,0.2987,0.232,0.0484
"740","NLD",1999,0.722132504856908,0.0424,0.5643,0.2163,0.315529969698931,0.41584651369266,0.2942,0.2333,0.0483
"741","NLD",2000,0.714978008773393,0.0422,0.5488,0.2014,0.313008174037495,0.410378236673809,0.2973,0.234,0.0511
"742","NLD",2001,0.705976583178234,0.046,0.5367,0.1879,0.320961143526223,0.426307060598765,0.2919,0.2422,0.0548
"743","NLD",2002,0.692476856923481,0.0519,0.5205,0.172,0.320948338067919,0.423591038590269,0.2897,0.2413,0.0555
"744","NLD",2003,0.691343654281159,0.0501,0.5153,0.1608,0.319255006458993,0.43124916866158,0.2853,0.2456,0.0558
"745","NLD",2004,0.693380667060541,0.0501,0.5199,0.1779,0.299977986526942,0.45449671244527,0.2866,0.243,0.0545
"746","NLD",2005,0.687443303456664,0.0515,0.5131,0.1647,0.297314902974211,0.426451944761848,0.2918,0.2423,0.0558
"747","NLD",2006,0.689487385818925,0.0506,0.5164,0.1688,0.321646352284372,0.42829623109181,0.283,0.2552,0.0636
"748","NLD",2007,0.684814073371285,0.0511,0.5088,0.1646,0.335687346415853,0.442407988647723,0.277,0.2654,0.0647
"749","NLD",2008,0.674360109048063,0.0563,0.4984,0.1668,0.298866799236032,0.408490999067276,0.2927,0.2405,0.0541
"750","NLD",2009,0.681685901431312,0.0539,0.507,0.1656,0.307501801138224,0.405482360933282,0.2907,0.2416,0.0531
"751","NLD",2010,0.677307342861802,0.0574,0.5052,0.1613,0.318676302636996,0.422739902812337,0.2859,0.2479,0.0545
"752","NLD",2011,0.664272622741862,0.0666,0.4916,0.1517,0.331769621866297,0.424248835731786,0.2773,0.2533,0.0574
"753","NLD",2012,0.669854114934019,0.0627,0.4973,0.159,0.314358754739713,0.419916392674343,0.2831,0.2504,0.055
"754","NLD",2013,0.684753452969094,0.0544,0.5154,0.1684,0.320716751884385,0.415824923402244,0.2752,0.2403,0.0515
"755","NLD",2014,0.659070739664784,0.0673,0.497,0.1587,0.32380276328411,0.42551997886909,0.2754,0.242,0.0543
"756","NLD",2015,0.653838090936496,0.0696,0.4908,0.1543,0.334401466131265,0.424796746393211,0.2715,0.2467,0.0559
"757","NLD",2016,0.638242964244636,0.0783,0.4785,0.1496,0.329953262324704,0.423866007560738,0.2718,0.244,0.0544
"758","NLD",2017,0.650403047345996,0.0772,0.4981,0.1704,0.337200797975148,0.43291486742152,0.269,0.2507,0.0568
"759","NLD",2018,0.624147153075347,0.087,0.4617,0.1385,0.335908934186172,0.429929607245437,0.2698,0.2499,0.057
"760","NLD",2019,0.612966118008616,0.0942,0.4499,0.1318,0.32587751358334,0.423464971946825,0.2731,0.2458,0.0552
"761","NLD",2020,0.612970567207277,0.0942,0.4499,0.1318,0.317657934669674,0.419037055852266,0.2747,0.2428,0.0539
"762","NLD",2021,0.612974994053081,0.0942,0.4499,0.1318,0.330012095892489,0.446929072368622,0.2743,0.2436,0.0542
"763","NOR",1995,0.737878952587039,0.0185,0.5064,0.2367,0.239129725057124,0.365387312534441,0.3232,0.2263,0.0632
"764","NOR",1996,0.738415140694087,0.0185,0.5073,0.2374,0.262631957061835,0.382932868761792,0.3089,0.2509,0.0714
"765","NOR",1997,0.738924919218675,0.0183,0.5081,0.2383,0.271667676109921,0.397326400057729,0.3029,0.2588,0.0856
"766","NOR",1998,0.737948926604417,0.0185,0.5066,0.2369,0.253476440081503,0.373364889094994,0.314,0.243,0.0762
"767","NOR",1999,0.738172792884484,0.0185,0.507,0.2372,0.254401429177566,0.383612951595588,0.3137,0.2475,0.0775
"768","NOR",2000,0.741571651612162,0.0177,0.512,0.2419,0.273326242058289,0.413392456775483,0.3033,0.2685,0.1043
"769","NOR",2001,0.739449495590634,0.0181,0.5089,0.239,0.246674643439732,0.389120000058483,0.3167,0.2414,0.0751
"770","NOR",2002,0.739492426408788,0.0181,0.509,0.239,0.253869885088278,0.392490876352461,0.3138,0.2521,0.0897
"771","NOR",2003,0.740570665809969,0.0178,0.5103,0.2402,0.256783096867295,0.400030746100718,0.3114,0.254,0.0895
"772","NOR",2004,0.741459063625143,0.0177,0.5118,0.2416,0.259696295371086,0.407539943380868,0.309,0.2559,0.0894
"773","NOR",2005,0.74263154644234,0.0174,0.5136,0.2434,0.262609490625842,0.415018519959631,0.3066,0.2579,0.0892
"774","NOR",2006,0.744048054476025,0.0171,0.5157,0.2454,0.265522698335495,0.422466782376631,0.3042,0.2598,0.089
"775","NOR",2007,0.743320873613129,0.0173,0.5148,0.2444,0.265904326632906,0.423534806621362,0.3041,0.2621,0.0875
"776","NOR",2008,0.744144191632927,0.0171,0.5159,0.2457,0.257046447683553,0.424784437197189,0.3104,0.258,0.0869
"777","NOR",2009,0.739637301557195,0.0181,0.5092,0.2391,0.239527021067445,0.396680070781038,0.3195,0.2396,0.0713
"778","NOR",2010,0.741723833288574,0.0176,0.5121,0.242,0.256178084814909,0.413300859814271,0.3105,0.2516,0.0789
"779","NOR",2011,0.733761038047419,0.0211,0.5049,0.2332,0.256800434232597,0.417388127948016,0.3108,0.2475,0.0714
"780","NOR",2012,0.704094123063442,0.038,0.4877,0.2197,0.257895572632762,0.42115452926086,0.3097,0.2485,0.0728
"781","NOR",2013,0.713837899848158,0.0319,0.4908,0.2192,0.264731232134441,0.415818504031137,0.3056,0.2542,0.0771
"782","NOR",2014,0.709326813849657,0.0319,0.4847,0.2077,0.271165787876065,0.414518917189312,0.3101,0.2478,0.0719
"783","NOR",2015,0.704845977175296,0.0374,0.4905,0.2179,0.259602455521639,0.401678567924716,0.3061,0.249,0.0683
"784","NOR",2016,0.702710557045407,0.0392,0.4918,0.2178,0.262194575792599,0.401019928706205,0.3027,0.2501,0.0674
"785","NOR",2017,0.705967324378548,0.0399,0.5009,0.2303,0.26314632127694,0.406042164784221,0.3028,0.2509,0.0692
"786","NOR",2018,0.716244846831614,0.0357,0.5115,0.2432,0.265661292337791,0.415533159753771,0.301,0.254,0.0725
"787","NOR",2019,0.723354015915163,0.0327,0.522,0.2278,0.248817531907938,0.39862122684357,0.3108,0.2343,0.0553
"788","NOR",2020,0.722976225490726,0.0327,0.5214,0.2268,0.262263788839457,0.367328436771253,0.3075,0.2409,0.0608
"789","NOR",2021,0.722976225490726,0.0327,0.5214,0.2268,0.240185825011491,0.333479031589194,0.3077,0.2405,0.0604
"790","POL",1995,0.839302922885196,-0.0141,0.5968,0.2351,0.44009222953936,0.414055561823133,0.2498,0.2827,0.0853
"791","POL",1996,0.839168091489881,-0.0141,0.5966,0.2349,0.470917709848415,0.430416094936909,0.237,0.286,0.0777
