"","Year","Wealth_Gini","Country"
"1318",1996,0.849717943720691,"ERI"
"1319",1997,0.782146879242646,"ERI"
"1320",1998,0.747031033337407,"ERI"
"1321",1999,0.735135493331555,"ERI"
"1322",2000,0.735641664066648,"ERI"
"1323",2001,0.736503926494947,"ERI"
"1324",2002,0.736956314370261,"ERI"
"1325",2003,0.737136997842015,"ERI"
"1326",2004,0.737381704853021,"ERI"
"1327",2005,0.736609188861735,"ERI"
"1328",2006,0.737535492702293,"ERI"
"1329",2007,0.738782431224223,"ERI"
"1330",2008,0.739616739141482,"ERI"
"1331",2009,0.740042481058467,"ERI"
"1332",2010,0.741076651721386,"ERI"
"1333",2011,0.741609662000812,"ERI"
"1334",2012,0.74178642091448,"ERI"
"1335",2013,0.742703276900272,"ERI"
"1336",2014,0.743308303286881,"ERI"
"1337",2015,0.743851394972751,"ERI"
"1338",2016,0.743689927573797,"ERI"
"1339",2017,0.743689927573797,"ERI"
"1340",2018,0.743689927573797,"ERI"
"1341",2019,0.743851394972751,"ERI"
"1342",2020,0.743851394972751,"ERI"
"1343",2021,0.743877014441495,"ERI"
"1344",2022,0.744441395333581,"ERI"
"1345",1995,0.703698947444174,"ESP"
"1346",1996,0.694467699310024,"ESP"
"1347",1997,0.694610896385342,"ESP"
"1348",1998,0.697823953409184,"ESP"
"1349",1999,0.710137899083165,"ESP"
"1350",2000,0.697416655929572,"ESP"
"1351",2001,0.681562320016667,"ESP"
"1352",2002,0.680010881210137,"ESP"
"1353",2003,0.679081238624875,"ESP"
"1354",2004,0.667483608947492,"ESP"
"1355",2005,0.663380017217946,"ESP"
"1356",2006,0.669793907934967,"ESP"
"1357",2007,0.689407457149798,"ESP"
"1358",2008,0.679180233044271,"ESP"
"1359",2009,0.694485052073489,"ESP"
"1360",2010,0.688420223809871,"ESP"
"1361",2011,0.693470359532313,"ESP"
"1362",2012,0.703624875922685,"ESP"
"1363",2013,0.706972834260966,"ESP"
"1364",2014,0.714701797707932,"ESP"
"1365",2015,0.70559941263889,"ESP"
"1366",2016,0.70535698251166,"ESP"
"1367",2017,0.705244677130338,"ESP"
"1368",2018,0.704644220198574,"ESP"
"1369",2019,0.70379419305408,"ESP"
"1370",2020,0.703801701440327,"ESP"
"1371",2021,0.703809225039109,"ESP"
"1372",2022,0.70381675656202,"ESP"
"1373",1995,0.890111553689451,"ETH"
"1374",1996,0.849765896599763,"ETH"
"1375",1997,0.782228003369426,"ETH"
"1376",1998,0.747031033337407,"ETH"
"1377",1999,0.735135493331555,"ETH"
"1378",2000,0.735654226994725,"ETH"
"1379",2001,0.736529188873419,"ETH"
"1380",2002,0.736956314370261,"ETH"
"1381",2003,0.737110738767257,"ETH"
"1382",2004,0.737381704853021,"ETH"
"1383",2005,0.736719889955396,"ETH"
"1384",2006,0.73756170245295,"ETH"
"1385",2007,0.738782431224223,"ETH"
"1386",2008,0.739616739141482,"ETH"
"1387",2009,0.740042481058467,"ETH"
"1388",2010,0.74110254241856,"ETH"
"1389",2011,0.741609662000812,"ETH"
"1390",2012,0.741683250443216,"ETH"
"1391",2013,0.742718120968846,"ETH"
"1392",2014,0.743333951731671,"ETH"
"1393",2015,0.743902590976148,"ETH"
"1394",2016,0.74392819260396,"ETH"
"1395",2017,0.743806011200974,"ETH"
"1396",2018,0.74392819260396,"ETH"
"1397",2019,0.74392819260396,"ETH"
"1398",2020,0.74392819260396,"ETH"
"1399",2021,0.74392819260396,"ETH"
"1400",2022,0.74449251109445,"ETH"
"1401",1995,0.733105432115412,"FIN"
"1402",1996,0.730611694225336,"FIN"
"1403",1997,0.726594740336685,"FIN"
"1404",1998,0.737213038230616,"FIN"
"1405",1999,0.738529744464533,"FIN"
"1406",2000,0.739136091320153,"FIN"
"1407",2001,0.735147474288228,"FIN"
"1408",2002,0.745991997604079,"FIN"
"1409",2003,0.755525879677892,"FIN"
"1410",2004,0.764361802608078,"FIN"
"1411",2005,0.762527766804154,"FIN"
"1412",2006,0.765074337545574,"FIN"
"1413",2007,0.753352247194965,"FIN"
"1414",2008,0.741274832747143,"FIN"
"1415",2009,0.738871107836864,"FIN"
"1416",2010,0.746773254163294,"FIN"
"1417",2011,0.745171668950142,"FIN"
"1418",2012,0.734747329959959,"FIN"
"1419",2013,0.733485970233666,"FIN"
"1420",2014,0.732323181188988,"FIN"
"1421",2015,0.73790334486354,"FIN"
"1422",2016,0.747724870315906,"FIN"
"1423",2017,0.753665488639868,"FIN"
"1424",2018,0.753556486837695,"FIN"
"1425",2019,0.752193675509616,"FIN"
"1426",2020,0.75201439416287,"FIN"
"1427",2021,0.753492191740577,"FIN"
"1428",2022,0.752134135537702,"FIN"
"1429",1807,0.854876891024077,"FRA"
"1430",1817,0.883703553958341,"FRA"
"1431",1827,0.872103185782407,"FRA"
"1432",1837,0.858588784974458,"FRA"
"1433",1847,0.902637375933722,"FRA"
"1434",1857,0.88205806049784,"FRA"
"1435",1867,0.869416218882208,"FRA"
"1436",1877,0.872990032516853,"FRA"
"1437",1887,0.878444955901557,"FRA"
"1438",1902,0.890379957175824,"FRA"
"1439",1903,0.893934692728578,"FRA"
"1440",1904,0.899133618913112,"FRA"
"1441",1905,0.899967374670979,"FRA"
"1442",1907,0.894146681291588,"FRA"
"1443",1909,0.894371730726633,"FRA"
"1444",1910,0.892509290733244,"FRA"
"1445",1911,0.89600057336159,"FRA"
"1446",1912,0.896177709678142,"FRA"
"1447",1913,0.894053512214811,"FRA"
"1448",1914,0.894077046711061,"FRA"
"1449",1915,0.890183820641994,"FRA"
"1450",1916,0.890684750788552,"FRA"
"1451",1917,0.890903214996541,"FRA"
"1452",1918,0.889396568475235,"FRA"
"1453",1919,0.887050661344091,"FRA"
"1454",1920,0.881785587492601,"FRA"
"1455",1921,0.878097280163132,"FRA"
"1456",1922,0.875112304474811,"FRA"
"1457",1923,0.872830923809914,"FRA"
"1458",1924,0.872410810101627,"FRA"
"1459",1925,0.853740804695263,"FRA"
"1460",1926,0.852741137152492,"FRA"
"1461",1927,0.860459238761933,"FRA"
"1462",1929,0.865713808230424,"FRA"
"1463",1930,0.866789996363082,"FRA"
"1464",1931,0.858556778725614,"FRA"
"1465",1932,0.853214243357598,"FRA"
"1466",1933,0.853343592025936,"FRA"
"1467",1935,0.846080530694223,"FRA"
"1468",1936,0.843499676328605,"FRA"
"1469",1937,0.841664117011248,"FRA"
"1470",1938,0.830396314244098,"FRA"
"1471",1939,0.837101270016063,"FRA"
"1472",1940,0.817049152946652,"FRA"
"1473",1941,0.825044999889549,"FRA"
"1474",1942,0.831569305112978,"FRA"
"1475",1943,0.841843808162537,"FRA"
"1476",1944,0.838853165878817,"FRA"
"1477",1945,0.826666255298989,"FRA"
"1478",1946,0.812426537457078,"FRA"
"1479",1947,0.803426201808939,"FRA"
"1480",1948,0.808219083044115,"FRA"
"1481",1949,0.813345519078617,"FRA"
"1482",1950,0.816858383646675,"FRA"
"1483",1951,0.798910062810023,"FRA"
"1484",1952,0.816066810772242,"FRA"
"1485",1953,0.819867372702568,"FRA"
"1486",1954,0.806614466826161,"FRA"
"1487",1955,0.797334019863378,"FRA"
"1488",1956,0.797848625868156,"FRA"
"1489",1957,0.801329760368901,"FRA"
"1490",1958,0.792377588128929,"FRA"
"1491",1959,0.799946532025288,"FRA"
"1492",1960,0.79923809660697,"FRA"
"1493",1962,0.798029216649113,"FRA"
"1494",1964,0.810546427434382,"FRA"
"1495",1965,0.799041803948185,"FRA"
"1496",1966,0.781993492865247,"FRA"
"1497",1967,0.764375198210672,"FRA"
"1498",1968,0.728908093218124,"FRA"
"1499",1969,0.699607893333031,"FRA"
"1500",1970,0.702207252353361,"FRA"
"1501",1971,0.694822823977326,"FRA"
"1502",1972,0.692226451632642,"FRA"
"1503",1973,0.690256935016507,"FRA"
"1504",1974,0.683489816408823,"FRA"
"1505",1975,0.678105497325607,"FRA"
"1506",1976,0.671712010368466,"FRA"
"1507",1977,0.664560389874161,"FRA"
"1508",1978,0.659611633897185,"FRA"
"1509",1979,0.656398076733844,"FRA"
"1510",1980,0.655631982991345,"FRA"
"1511",1981,0.650751437304216,"FRA"
"1512",1982,0.64511411378238,"FRA"
"1513",1983,0.642716084671015,"FRA"
"1514",1984,0.641913409298517,"FRA"
"1515",1985,0.641090792551132,"FRA"
"1516",1986,0.642458493643836,"FRA"
"1517",1987,0.640393749043682,"FRA"
"1518",1988,0.638923019474845,"FRA"
"1519",1989,0.644812712292754,"FRA"
"1520",1990,0.645081878299393,"FRA"
"1521",1991,0.648667026970529,"FRA"
"1522",1992,0.659666015149476,"FRA"
"1523",1993,0.661591473143126,"FRA"
"1524",1994,0.661919788074002,"FRA"
"1525",1995,0.684438810838394,"FRA"
"1526",1996,0.7034095058277,"FRA"
"1527",1997,0.712730129098745,"FRA"
"1528",1998,0.721718358642249,"FRA"
"1529",1999,0.723534493562738,"FRA"
"1530",2000,0.72639504530747,"FRA"
"1531",2001,0.721099932485842,"FRA"
"1532",2002,0.711861721944004,"FRA"
"1533",2003,0.708416261281869,"FRA"
"1534",2004,0.704235192805129,"FRA"
"1535",2005,0.699192295089354,"FRA"
"1536",2006,0.702654750833034,"FRA"
"1537",2007,0.70744947352015,"FRA"
"1538",2008,0.704498198234525,"FRA"
"1539",2009,0.710549554985739,"FRA"
"1540",2010,0.725336740758522,"FRA"
"1541",2011,0.718393828784414,"FRA"
"1542",2012,0.712945282451663,"FRA"
"1543",2013,0.718707015176058,"FRA"
"1544",2014,0.721293499570251,"FRA"
"1545",2015,0.721216396573929,"FRA"
"1546",2016,0.721000559379881,"FRA"
"1547",2017,0.72067735168747,"FRA"
"1548",2018,0.720841797669841,"FRA"
"1549",2019,0.721146535818541,"FRA"
"1550",2020,0.721153517741115,"FRA"
"1551",2021,0.7211605014339,"FRA"
"1552",2022,0.721167485179699,"FRA"
"1553",1995,0.786530048032688,"GAB"
"1554",1996,0.786551191564655,"GAB"
"1555",1997,0.786627808411623,"GAB"
"1556",1998,0.786627808411623,"GAB"
"1557",1999,0.786648833027158,"GAB"
"1558",2000,0.786775760652546,"GAB"
"1559",2001,0.78684392300832,"GAB"
"1560",2002,0.786907982282884,"GAB"
"1561",2003,0.787037509551908,"GAB"
"1562",2004,0.787037509551908,"GAB"
"1563",2005,0.787037509551908,"GAB"
"1564",2006,0.779361354351209,"GAB"
"1565",2007,0.772633145537583,"GAB"
"1566",2008,0.762324881012745,"GAB"
"1567",2009,0.755948485333192,"GAB"
"1568",2010,0.751684247059274,"GAB"
"1569",2011,0.748979917911839,"GAB"
"1570",2012,0.746925711570469,"GAB"
"1571",2013,0.744460156858651,"GAB"
"1572",2014,0.742852013153538,"GAB"
"1573",2015,0.740669480486829,"GAB"
"1574",2016,0.739616739141482,"GAB"
"1575",2017,0.738666769530582,"GAB"
"1576",2018,0.738666769530582,"GAB"
"1577",2019,0.738583793708031,"GAB"
"1578",2020,0.738583793708031,"GAB"
"1579",2021,0.738609925953043,"GAB"
"1580",2022,0.739170203925681,"GAB"
"1581",1995,0.690380673413589,"GBR"
"1582",1996,0.710408216406428,"GBR"
"1583",1997,0.730832514014047,"GBR"
"1584",1998,0.72977309865211,"GBR"
"1585",1999,0.713860931172071,"GBR"
"1586",2000,0.718968073387948,"GBR"
"1587",2001,0.71479188181948,"GBR"
"1588",2002,0.717383866768984,"GBR"
"1589",2003,0.709284300119279,"GBR"
"1590",2004,0.703111755842386,"GBR"
"1591",2005,0.704128787246823,"GBR"
"1592",2006,0.706866917118816,"GBR"
"1593",2007,0.702269600375701,"GBR"
"1594",2008,0.695955193500609,"GBR"
"1595",2009,0.715100875765572,"GBR"
"1596",2010,0.713631706717379,"GBR"
"1597",2011,0.726410892020425,"GBR"
"1598",2012,0.723206470963603,"GBR"
"1599",2013,0.731029502881796,"GBR"
"1600",2014,0.738802981982914,"GBR"
"1601",2015,0.725938237000975,"GBR"
"1602",2016,0.729419312962136,"GBR"
"1603",2017,0.732724029583963,"GBR"
"1604",2018,0.727507473029206,"GBR"
"1605",2019,0.726584638924535,"GBR"
"1606",2020,0.726008125047301,"GBR"
"1607",2021,0.726983320158794,"GBR"
"1608",2022,0.726834833910829,"GBR"
"1609",1995,0.721116277181096,"GEO"
"1610",1996,0.721386879511471,"GEO"
"1611",1997,0.72151344584617,"GEO"
"1612",1998,0.721669092397846,"GEO"
"1613",1999,0.721743228389656,"GEO"
"1614",2000,0.721999222476612,"GEO"
"1615",2001,0.722642367781759,"GEO"
"1616",2002,0.723100323324346,"GEO"
"1617",2003,0.723270850469547,"GEO"
"1618",2004,0.724092475491958,"GEO"
"1619",2005,0.724633019892352,"GEO"
"1620",2006,0.724865056207605,"GEO"
"1621",2007,0.725269723725404,"GEO"
"1622",2008,0.725325716235574,"GEO"
"1623",2009,0.724428050999535,"GEO"
"1624",2010,0.72418246351296,"GEO"
"1625",2011,0.724539750947855,"GEO"
"1626",2012,0.768651568640962,"GEO"
"1627",2013,0.768296084776239,"GEO"
"1628",2014,0.768238229772123,"GEO"
"1629",2015,0.767730099125401,"GEO"
"1630",2016,0.766864651439278,"GEO"
"1631",2017,0.766418681680079,"GEO"
"1632",2018,0.766297799358881,"GEO"
"1633",2019,0.765536647034992,"GEO"
"1634",2020,0.765119634429084,"GEO"
"1635",2021,0.763972367535644,"GEO"
"1636",2022,0.763307868407992,"GEO"
"1637",1995,0.753414112734646,"GHA"
"1638",1996,0.754404711855756,"GHA"
"1639",1997,0.755876494372757,"GHA"
"1640",1998,0.756514803707603,"GHA"
"1641",1999,0.758783581197065,"GHA"
"1642",2000,0.761063262282221,"GHA"
"1643",2001,0.765456292325382,"GHA"
"1644",2002,0.768230076707511,"GHA"
"1645",2003,0.771074063998157,"GHA"
"1646",2004,0.774383819601212,"GHA"
"1647",2005,0.776665209869861,"GHA"
"1648",2006,0.774361383327346,"GHA"
"1649",2007,0.770418297816434,"GHA"
"1650",2008,0.767033591862656,"GHA"
"1651",2009,0.765283486733892,"GHA"
"1652",2010,0.760507764312734,"GHA"
"1653",2011,0.758735784438954,"GHA"
"1654",2012,0.756427036608329,"GHA"
"1655",2013,0.758205265721386,"GHA"
"1656",2014,0.759088785386382,"GHA"
"1657",2015,0.760071632843648,"GHA"
"1658",2016,0.762009685309266,"GHA"
"1659",2017,0.762009685309266,"GHA"
"1660",2018,0.761777765908874,"GHA"
"1661",2019,0.761777765908874,"GHA"
"1662",2020,0.761777765908874,"GHA"
"1663",2021,0.761880734851303,"GHA"
"1664",2022,0.762572601441747,"GHA"
"1665",1995,0.864847019850828,"GMB"
"1666",1996,0.862924266320135,"GMB"
"1667",1997,0.860876414464627,"GMB"
"1668",1998,0.859346401659053,"GMB"
"1669",1999,0.857989696568978,"GMB"
"1670",2000,0.856951556941482,"GMB"
"1671",2001,0.855849929498987,"GMB"
"1672",2002,0.855256178961525,"GMB"
"1673",2003,0.854576821603615,"GMB"
"1674",2004,0.852203627890759,"GMB"
"1675",2005,0.849943215780939,"GMB"
"1676",2006,0.846349069955693,"GMB"
"1677",2007,0.844526587544664,"GMB"
"1678",2008,0.840736510847648,"GMB"
"1679",2009,0.837434935937694,"GMB"
"1680",2010,0.835998320708001,"GMB"
"1681",2011,0.806818059729778,"GMB"
"1682",2012,0.782421756296031,"GMB"
"1683",2013,0.762455068322652,"GMB"
"1684",2014,0.750629383980311,"GMB"
"1685",2015,0.74479568812373,"GMB"
"1686",2016,0.744811158839582,"GMB"
"1687",2017,0.744836567564079,"GMB"
"1688",2018,0.74479568812373,"GMB"
"1689",2019,0.744848044428579,"GMB"
"1690",2020,0.744865523087128,"GMB"
"1691",2021,0.744890735062143,"GMB"
"1692",2022,0.745455758705646,"GMB"
"1693",1995,0.772224715407333,"GIN"
"1694",1996,0.776827119710759,"GIN"
"1695",1997,0.779815147393975,"GIN"
"1696",1998,0.783483969690877,"GIN"
"1697",1999,0.789391762751762,"GIN"
"1698",2000,0.792561713657619,"GIN"
"1699",2001,0.79896380781463,"GIN"
"1700",2002,0.806170572614576,"GIN"
"1701",2003,0.781358662881644,"GIN"
"1702",2004,0.770378931416531,"GIN"
"1703",2005,0.756741234582023,"GIN"
"1704",2006,0.751235921662357,"GIN"
"1705",2007,0.747702175134833,"GIN"
"1706",2008,0.744424745340467,"GIN"
"1707",2009,0.742000805974826,"GIN"
"1708",2010,0.74001649523386,"GIN"
"1709",2011,0.738782431224223,"GIN"
"1710",2012,0.736149482651456,"GIN"
"1711",2013,0.736149482651456,"GIN"
"1712",2014,0.73639030186655,"GIN"
"1713",2015,0.736222467894152,"GIN"
"1714",2016,0.73639030186655,"GIN"
"1715",2017,0.736410948515982,"GIN"
"1716",2018,0.736248663299051,"GIN"
"1717",2019,0.736337293264626,"GIN"
"1718",2020,0.736337293264626,"GIN"
"1719",2021,0.73639030186655,"GIN"
"1720",2022,0.736945855925143,"GIN"
"1721",1995,0.782893960150545,"GNQ"
"1722",1996,0.786530048032688,"GNQ"
"1723",1997,0.789831908124057,"GNQ"
"1724",1998,0.792228593855953,"GNQ"
"1725",1999,0.794445740212836,"GNQ"
"1726",2000,0.79879943661328,"GNQ"
"1727",2001,0.792512765567153,"GNQ"
"1728",2002,0.789811052506792,"GNQ"
"1729",2003,0.784983216152625,"GNQ"
"1730",2004,0.783417311052432,"GNQ"
"1731",2005,0.808365117421317,"GNQ"
"1732",2006,0.806000256996924,"GNQ"
"1733",2007,0.802690335655939,"GNQ"
"1734",2008,0.801542452333081,"GNQ"
"1735",2009,0.795962175469015,"GNQ"
"1736",2010,0.792287488721456,"GNQ"
"1737",2011,0.790436323015996,"GNQ"
"1738",2012,0.785976358903156,"GNQ"
"1739",2013,0.789391762751762,"GNQ"
"1740",2014,0.791400584917369,"GNQ"
"1741",2015,0.792492068173772,"GNQ"
"1742",2016,0.795216917865332,"GNQ"
"1743",2017,0.798329842503648,"GNQ"
"1744",2018,0.801587380671378,"GNQ"
"1745",2019,0.800830411012527,"GNQ"
"1746",2020,0.800928256971389,"GNQ"
"1747",2021,0.801040350446925,"GNQ"
"1748",2022,0.801946577660829,"GNQ"
"1749",1995,0.706575638837421,"GRC"
"1750",1996,0.711526187658023,"GRC"
"1751",1997,0.701207943585246,"GRC"
"1752",1998,0.700183576012435,"GRC"
"1753",1999,0.703517682745996,"GRC"
"1754",2000,0.703945795930252,"GRC"
"1755",2001,0.704830449715899,"GRC"
"1756",2002,0.700530534957949,"GRC"
"1757",2003,0.69731576094425,"GRC"
"1758",2004,0.699228442461518,"GRC"
"1759",2005,0.702266513188277,"GRC"
"1760",2006,0.702150853991554,"GRC"
"1761",2007,0.701964728522086,"GRC"
"1762",2008,0.704132991394886,"GRC"
"1763",2009,0.692965935840263,"GRC"
"1764",2010,0.749199343580472,"GRC"
"1765",2011,0.77434683136741,"GRC"
"1766",2012,0.808150464801855,"GRC"
"1767",2013,0.831236831045487,"GRC"
"1768",2014,0.851410355372906,"GRC"
"1769",2015,0.840353895590255,"GRC"
"1770",2016,0.829919317992093,"GRC"
"1771",2017,0.836372158440014,"GRC"
"1772",2018,0.85314750299878,"GRC"
"1773",2019,0.852324962988405,"GRC"
"1774",2020,0.849876223802468,"GRC"
"1775",2021,0.853751196901442,"GRC"
"1776",2022,0.850745933550101,"GRC"
"1777",1995,0.815653992043167,"GTM"
"1778",1996,0.815700535583801,"GTM"
"1779",1997,0.815700535583801,"GTM"
"1780",1998,0.815880227718282,"GTM"
"1781",1999,0.815880227718282,"GTM"
"1782",2000,0.81589307682296,"GTM"
"1783",2001,0.815928673427237,"GTM"
"1784",2002,0.815993259259557,"GTM"
"1785",2003,0.829108325411994,"GTM"
"1786",2004,0.814157373233286,"GTM"
"1787",2005,0.807109839458803,"GTM"
"1788",2006,0.827693090450765,"GTM"
"1789",2007,0.834770468988069,"GTM"
"1790",2008,0.823690035773069,"GTM"
"1791",2009,0.802729388581895,"GTM"
"1792",2010,0.793546128924618,"GTM"
"1793",2011,0.800295865049236,"GTM"
"1794",2012,0.775408983143762,"GTM"
"1795",2013,0.787256719899403,"GTM"
"1796",2014,0.780107943501378,"GTM"
"1797",2015,0.77965894210115,"GTM"
"1798",2016,0.771918771565112,"GTM"
"1799",2017,0.763320273101328,"GTM"
"1800",2018,0.757752145112676,"GTM"
"1801",2019,0.757948323626891,"GTM"
"1802",2020,0.757948323626891,"GTM"
"1803",2021,0.757996652715406,"GTM"
"1804",2022,0.758632932060124,"GTM"
"1805",1995,0.788719083449195,"GNB"
"1806",1996,0.77778668219247,"GNB"
"1807",1997,0.766497315819066,"GNB"
"1808",1998,0.755963668861739,"GNB"
"1809",1999,0.75081216682301,"GNB"
"1810",2000,0.747848542804121,"GNB"
"1811",2001,0.744399159904049,"GNB"
"1812",2002,0.74163781425834,"GNB"
"1813",2003,0.748512629623661,"GNB"
"1814",2004,0.759679690104434,"GNB"
"1815",2005,0.784895357134616,"GNB"
"1816",2006,0.823204253132531,"GNB"
"1817",2007,0.84997898204324,"GNB"
"1818",2008,0.872647644422045,"GNB"
"1819",2009,0.8892624080936,"GNB"
"1820",2010,0.899791833356772,"GNB"
"1821",2011,0.899729189545297,"GNB"
"1822",2012,0.899791833356772,"GNB"
"1823",2013,0.899729189545297,"GNB"
"1824",2014,0.899739199836091,"GNB"
"1825",2015,0.899791833356772,"GNB"
"1826",2016,0.899739199836091,"GNB"
"1827",2017,0.899782123002666,"GNB"
"1828",2018,0.899808820853877,"GNB"
"1829",2019,0.899782123002666,"GNB"
"1830",2020,0.899782123002666,"GNB"
"1831",2021,0.899791833356772,"GNB"
"1832",2022,0.901423619621596,"GNB"
"1833",1995,0.818838673665454,"GUY"
"1834",1996,0.818838673665454,"GUY"
"1835",1997,0.818874805054264,"GUY"
"1836",1998,0.819029428485379,"GUY"
"1837",1999,0.819227076266344,"GUY"
"1838",2000,0.819381561668507,"GUY"
"1839",2001,0.819381561668507,"GUY"
"1840",2002,0.819414505167316,"GUY"
"1841",2003,0.829520629619026,"GUY"
"1842",2004,0.81419115004644,"GUY"
"1843",2005,0.807202211467001,"GUY"
"1844",2006,0.828357214445901,"GUY"
"1845",2007,0.834917539651315,"GUY"
"1846",2008,0.824271245394641,"GUY"
"1847",2009,0.803095413869528,"GUY"
"1848",2010,0.793566258567466,"GUY"
"1849",2011,0.800295865049236,"GUY"
"1850",2012,0.775431359044063,"GUY"
"1851",2013,0.787256719899403,"GUY"
"1852",2014,0.780129802187076,"GUY"
"1853",2015,0.778280017386095,"GUY"
"1854",2016,0.77176147814518,"GUY"
"1855",2017,0.762979461189047,"GUY"
"1856",2018,0.757848920209568,"GUY"
"1857",2019,0.756973897252948,"GUY"
"1858",2020,0.756973897252948,"GUY"
"1859",2021,0.757022568728871,"GUY"
"1860",2022,0.757658228836902,"GUY"
"1861",1995,0.580327825354289,"HKG"
"1862",1996,0.599785346885938,"HKG"
"1863",1997,0.610170349479972,"HKG"
"1864",1998,0.618091005809561,"HKG"
"1865",1999,0.623806472867159,"HKG"
"1866",2000,0.628203047351121,"HKG"
"1867",2001,0.632294143656964,"HKG"
"1868",2002,0.635307460360423,"HKG"
"1869",2003,0.649655077334728,"HKG"
"1870",2004,0.664112132219771,"HKG"
"1871",2005,0.679128682185137,"HKG"
"1872",2006,0.692797875381643,"HKG"
"1873",2007,0.707563625299372,"HKG"
"1874",2008,0.722286663457226,"HKG"
"1875",2009,0.738099863519778,"HKG"
"1876",2010,0.752984651873703,"HKG"
"1877",2011,0.769183102690931,"HKG"
"1878",2012,0.766640863317548,"HKG"
"1879",2013,0.766599560364398,"HKG"
"1880",2014,0.768156570440283,"HKG"
"1881",2015,0.773224742382013,"HKG"
"1882",2016,0.773123398567009,"HKG"
"1883",2017,0.772752750059453,"HKG"
"1884",2018,0.772359418635688,"HKG"
"1885",2019,0.771802056117622,"HKG"
"1886",2020,0.771478144711295,"HKG"
"1887",2021,0.77111919429251,"HKG"
"1888",2022,0.772515392412174,"HKG"
"1889",1995,0.815993259259557,"HND"
"1890",1996,0.816063693536762,"HND"
"1891",1997,0.816063693536762,"HND"
"1892",1998,0.81608205239479,"HND"
"1893",1999,0.816097254014579,"HND"
"1894",2000,0.816125533337981,"HND"
"1895",2001,0.816161890071129,"HND"
"1896",2002,0.816188502796336,"HND"
"1897",2003,0.829609489873064,"HND"
"1898",2004,0.814195559728944,"HND"
"1899",2005,0.807202211467001,"HND"
"1900",2006,0.828410051024008,"HND"
"1901",2007,0.834931029902151,"HND"
"1902",2008,0.824288770066943,"HND"
"1903",2009,0.803165988360945,"HND"
"1904",2010,0.7936325614221,"HND"
"1905",2011,0.800315621480706,"HND"
"1906",2012,0.775476162321496,"HND"
"1907",2013,0.787607798474426,"HND"
"1908",2014,0.780306696431751,"HND"
"1909",2015,0.777908824288772,"HND"
"1910",2016,0.77176147814518,"HND"
"1911",2017,0.762986743774945,"HND"
"1912",2018,0.757848920209568,"HND"
"1913",2019,0.757022568728871,"HND"
"1914",2020,0.757046747476608,"HND"
"1915",2021,0.757046747476608,"HND"
"1916",2022,0.757682364779214,"HND"
"1917",1995,0.77464638654601,"HRV"
"1918",1996,0.745611818205447,"HRV"
"1919",1997,0.746307784695773,"HRV"
"1920",1998,0.746322843029333,"HRV"
"1921",1999,0.747049374386819,"HRV"
"1922",2000,0.745415915825788,"HRV"
"1923",2001,0.745394252629751,"HRV"
"1924",2002,0.744635544208109,"HRV"
"1925",2003,0.744399974982429,"HRV"
"1926",2004,0.745057699916771,"HRV"
"1927",2005,0.746671720411655,"HRV"
"1928",2006,0.747002788008643,"HRV"
"1929",2007,0.748343768391379,"HRV"
"1930",2008,0.747952722979193,"HRV"
"1931",2009,0.745890550490259,"HRV"
"1932",2010,0.745758066770634,"HRV"
"1933",2011,0.747607856258867,"HRV"
"1934",2012,0.747244476257805,"HRV"
"1935",2013,0.747735589726574,"HRV"
"1936",2014,0.748360195703185,"HRV"
"1937",2015,0.748368423025056,"HRV"
"1938",2016,0.746511785181724,"HRV"
"1939",2017,0.674066824741189,"HRV"
"1940",2018,0.749384497915003,"HRV"
"1941",2019,0.749086190483752,"HRV"
"1942",2020,0.749094673415584,"HRV"
"1943",2021,0.749103140049243,"HRV"
"1944",2022,0.749111619417789,"HRV"
"1945",1995,0.819414505167316,"HTI"
"1946",1996,0.819414505167316,"HTI"
"1947",1997,0.819432464548044,"HTI"
"1948",1998,0.819572809052062,"HTI"
"1949",1999,0.819759435873777,"HTI"
"1950",2000,0.819901122145524,"HTI"
"1951",2001,0.819919080924876,"HTI"
"1952",2002,0.819937065783023,"HTI"
"1953",2003,0.82982022695947,"HTI"
"1954",2004,0.8141557981711,"HTI"
"1955",2005,0.807249162892248,"HTI"
"1956",2006,0.827889540345922,"HTI"
"1957",2007,0.834947479401507,"HTI"
"1958",2008,0.823827312660853,"HTI"
"1959",2009,0.802841536036794,"HTI"
"1960",2010,0.793690885864208,"HTI"
"1961",2011,0.800381112795264,"HTI"
"1962",2012,0.775476162321496,"HTI"
"1963",2013,0.787607798474426,"HTI"
"1964",2014,0.780327719397576,"HTI"
"1965",2015,0.777985776970525,"HTI"
"1966",2016,0.771967702874349,"HTI"
"1967",2017,0.763009930367502,"HTI"
"1968",2018,0.757043450874562,"HTI"
"1969",2019,0.758020850602662,"HTI"
"1970",2020,0.757903900701677,"HTI"
"1971",2021,0.757974662534423,"HTI"
"1972",2022,0.758609926968376,"HTI"
"1973",1995,0.744849221616768,"HUN"
"1974",1996,0.744861494133872,"HUN"
"1975",1997,0.744990725689519,"HUN"
"1976",1998,0.745033971413179,"HUN"
"1977",1999,0.745232850634224,"HUN"
"1978",2000,0.745120748945709,"HUN"
"1979",2001,0.746132100597031,"HUN"
"1980",2002,0.747282908812217,"HUN"
"1981",2003,0.74726230100103,"HUN"
"1982",2004,0.746606357896695,"HUN"
